Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spnd_Per_Dsg_Unt_Wghtd_2022,Avg_Spnd_Per_Clm_2022,Avg_Spnd_Per_Bene_2022,Outlier_Flag_2022,Chg_Avg_Spnd_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
Adrenalin,Epinephrine,1,Overall,21787.27,7243.4,490,395,2.8259934783,44.463816327,55.15764557,1,13254.02,5026,380,313,2.4640273858,34.879,42.345111821,1,16833.39,1175,468,416,16.155498194,35.968782051,40.464879808,0,27653.32,1873,992,925,15.802723838,27.876330645,29.895481081,0,39446.75,2612.8,1484,1407,16.163028496,26.581367925,28.036069652,0,0.0228001616,0.5464571677
Adrenalin,Epinephrine,1,Par Pharmaceuti,21787.27,7243.4,490,395,2.8259934783,44.463816327,55.15764557,1,13254.02,5026,380,313,2.4640273858,34.879,42.345111821,1,16833.39,1175,468,416,16.155498194,35.968782051,40.464879808,0,27653.32,1873,992,925,15.802723838,27.876330645,29.895481081,0,39446.75,2612.8,1484,1407,16.163028496,26.581367925,28.036069652,0,0.0228001616,0.5464571677
Advair Diskus,Fluticasone Propion/Salmeterol,1,Overall,2393807457.3,356738339.2,4398315,1030947,6.7057812451,544.25557453,2321.9500685,0,1449199813.2,226583917.63,2681911,769276,6.3846077274,540.36088937,1883.8489868,0,1160474902.7,184579141.97,2174106,527430,6.2877712876,533.77107772,2200.2443977,0,1007644268.9,148034748.06,1715666,427565,6.8038634279,587.31960005,2356.7042881,0,947425939.83,138249271.72,1629000,417761,6.8481905707,581.59971751,2267.8659325,0,0.006514996,0.0052674345
Advair Diskus,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,2393807457.3,356738339.2,4398315,1030947,6.7057812451,544.25557453,2321.9500685,0,1449199813.2,226583917.63,2681911,769276,6.3846077274,540.36088937,1883.8489868,0,1160474902.7,184579141.97,2174106,527430,6.2877712876,533.77107772,2200.2443977,0,1007644268.9,148034748.06,1715666,427565,6.8038634279,587.31960005,2356.7042881,0,947425939.83,138249271.72,1629000,417761,6.8481905707,581.59971751,2267.8659325,0,0.006514996,0.0052674345
Advair HFA,Fluticasone Propion/Salmeterol,1,Overall,260074489.91,7030447.1,461754,121649,36.95279523,563.23169894,2137.9089833,0,276664860.37,7459082.8,481432,127304,37.023698803,574.67069154,2173.2613301,0,313758155.03,8477972,545374,136797,36.947943743,575.30823807,2293.6040632,0,346301512.32,8989771.66,571026,150113,38.422336469,606.45489403,2306.9388549,0,384716838.79,9884064.033,632024,172993,38.805377789,608.70605988,2223.8867399,0,0.0099692355,0.0123044713
Advair HFA,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,260074489.91,7030447.1,461754,121649,36.95279523,563.23169894,2137.9089833,0,276664860.37,7459082.8,481432,127304,37.023698803,574.67069154,2173.2613301,0,313758155.03,8477972,545374,136797,36.947943743,575.30823807,2293.6040632,0,346301512.32,8989771.66,571026,150113,38.422336469,606.45489403,2306.9388549,0,384716838.79,9884064.033,632024,172993,38.805377789,608.70605988,2223.8867399,0,0.0099692355,0.0123044713
Advocate Pen Needle,"Pen Needle, Diabetic",1,Overall,99685.13,178610,1282,745,0.5581161749,77.7575117,133.80554362,0,176740.05,297000,2021,1177,0.5950843434,87.451781296,150.16146984,0,232112.86,360426,2242,999,0.6439958826,103.52937556,232.34520521,0,431446.13,662704,3750,1952,0.6510389706,115.05230133,221.02773053,0,192879.97,277144,1680,827,0.6959557847,114.80950595,233.2285006,0,0.0689925121,0.0567305426
Advocate Pen Needle,"Pen Needle, Diabetic",1,Diabetic Supply,99685.13,178610,1282,745,0.5581161749,77.7575117,133.80554362,0,176740.05,297000,2021,1177,0.5950843434,87.451781296,150.16146984,0,232112.86,360426,2242,999,0.6439958826,103.52937556,232.34520521,0,431446.13,662704,3750,1952,0.6510389706,115.05230133,221.02773053,0,192879.97,277144,1680,827,0.6959557847,114.80950595,233.2285006,0,0.0689925121,0.0567305426
Advocate Pen Needles,"Pen Needle, Diabetic",1,Overall,1480139.85,3118960,24472,8093,0.4744411625,60.482994851,182.89136908,0,1659681.1,3066628.666,26142,9128,0.5412369284,63.487150945,181.82308282,0,2270106.92,3675993,30625,10261,0.6175721596,74.125940245,221.2364214,0,2172889.98,3424866,27376,9547,0.6342566585,79.372077002,227.59924374,0,2228706.59,3227485.131,25243,9035,0.6903200086,88.290083984,246.67477476,0,0.0883922137,0.098289989
Advocate Pen Needles,"Pen Needle, Diabetic",1,Diabetic Supply,1480139.85,3118960,24472,8093,0.4744411625,60.482994851,182.89136908,0,1659681.1,3066628.666,26142,9128,0.5412369284,63.487150945,181.82308282,0,2270106.92,3675993,30625,10261,0.6175721596,74.125940245,221.2364214,0,2172889.98,3424866,27376,9547,0.6342566585,79.372077002,227.59924374,0,2228706.59,3227485.131,25243,9035,0.6903200086,88.290083984,246.67477476,0,0.0883922137,0.098289989
Advocate Syringes,"Syring-Needl,Disp,Insul,0.3 Ml",1,Overall,75711.5,152813,1886,544,0.4951345821,40.143955461,139.17555147,0,101128.01,190445,2338,732,0.5319692348,43.254067579,138.15301913,0,147149.62,220340,2594,801,0.6676216714,56.72691596,183.70739076,0,152107.24,222450,2699,833,0.6835939085,56.356887736,182.60172869,0,160568.21,220056,2755,799,0.7283551144,58.282471869,200.96146433,0,0.0654792346,0.1012983245
Advocate Syringes,"Syring-Needl,Disp,Insul,0.3 Ml",1,Diabetic Supply,75711.5,152813,1886,544,0.4951345821,40.143955461,139.17555147,0,101128.01,190445,2338,732,0.5319692348,43.254067579,138.15301913,0,147149.62,220340,2594,801,0.6676216714,56.72691596,183.70739076,0,152107.24,222450,2699,833,0.6835939085,56.356887736,182.60172869,0,160568.21,220056,2755,799,0.7283551144,58.282471869,200.96146433,0,0.0654792346,0.1012983245
Advocate Syringes,"Syringe And Needle,Insulin,1ml",1,Overall,304063.64,644564,5426,1771,0.4724928699,56.0382676,171.69036702,0,271580.82,525813,5494,1795,0.5172863807,49.432257008,151.29850696,0,359573.74,538377,5720,1860,0.6675808185,62.862541958,193.31921505,0,368312.06,547116,6069,1809,0.672976939,60.687437799,203.59981205,0,393515.9,549194,6062,1753,0.7153019692,64.915193006,224.48140331,0,0.0628922445,0.1092349382
Advocate Syringes,"Syringe And Needle,Insulin,1ml",1,Diabetic Supply,304063.64,644564,5426,1771,0.4724928699,56.0382676,171.69036702,0,271580.82,525813,5494,1795,0.5172863807,49.432257008,151.29850696,0,359573.74,538377,5720,1860,0.6675808185,62.862541958,193.31921505,0,368312.06,547116,6069,1809,0.672976939,60.687437799,203.59981205,0,393515.9,549194,6062,1753,0.7153019692,64.915193006,224.48140331,0,0.0628922445,0.1092349382
Advocate Syringes,"Syringe-Needle,Insulin,0.5 Ml",1,Overall,244656.42,510744,5600,1684,0.4796901339,43.688646429,145.28290974,0,299378.29,576406,6687,1985,0.5192596189,44.770194407,150.82029723,0,373103.59,570425,6601,1985,0.6530464913,56.522282987,187.9615063,0,347786.89,517254,5984,1757,0.6722981757,58.119466912,197.94359135,0,428715.63,594754,6854,1871,0.7213827408,62.549697987,229.13716195,0,0.073010112,0.1073916394
Advocate Syringes,"Syringe-Needle,Insulin,0.5 Ml",1,Diabetic Supply,244656.42,510744,5600,1684,0.4796901339,43.688646429,145.28290974,0,299378.29,576406,6687,1985,0.5192596189,44.770194407,150.82029723,0,373103.59,570425,6601,1985,0.6530464913,56.522282987,187.9615063,0,347786.89,517254,5984,1757,0.6722981757,58.119466912,197.94359135,0,428715.63,594754,6854,1871,0.7213827408,62.549697987,229.13716195,0,0.073010112,0.1073916394
Adzenys XR-ODT,Amphetamine,1,Overall,326765.14,30393,843,200,10.751410303,387.62175563,1633.8257,0,441111.93,37843,1068,191,11.657492587,413.02615169,2309.4865445,0,490522.7,37955,1073,183,12.922772871,457.15069897,2680.4519126,0,545688.01,36506,1041,188,14.944768635,524.19597502,2902.5957979,0,576312.9,37364,1041,205,15.428208478,553.61469741,2811.282439,0,0.0323484328,0.0944918089
Adzenys XR-ODT,Amphetamine,1,Neos Brands/Ayt,326765.14,30393,843,200,10.751410303,387.62175563,1633.8257,0,441111.93,37843,1068,191,11.657492587,413.02615169,2309.4865445,0,490522.7,37955,1073,183,12.922772871,457.15069897,2680.4519126,0,545688.01,36506,1041,188,14.944768635,524.19597502,2902.5957979,0,576312.9,37364,1041,205,15.428208478,553.61469741,2811.282439,0,0.0323484328,0.0944918089
Afinitor,Everolimus,1,Overall,386491662.51,727436,25463,5544,531.41070202,15178.559577,69713.503339,0,444569351.35,772101,26978,5763,575.96156752,16478.958831,77142.000928,0,302356560.41,525604,18337,4255,575.35783959,16488.878247,71059.12113,0,216178594.34,373400,13001,2875,579.15730476,16627.843577,75192.554553,0,100030445.56,172468,5960,1186,579.92347144,16783.631805,84342.702833,0,0.0013228991,0.0220804881
Afinitor,Everolimus,1,Novartis,386491662.51,727436,25463,5544,531.41070202,15178.559577,69713.503339,0,444569351.35,772101,26978,5763,575.96156752,16478.958831,77142.000928,0,302356560.41,525604,18337,4255,575.35783959,16488.878247,71059.12113,0,216178594.34,373400,13001,2875,579.15730476,16627.843577,75192.554553,0,100030445.56,172468,5960,1186,579.92347144,16783.631805,84342.702833,0,0.0013228991,0.0220804881
Afinitor Disperz,Everolimus,1,Overall,4462227.2,8462,183,34,529.72964335,24383.755191,131241.97647,0,6103971.61,10528,263,52,579.89049336,23209.017529,117384.06942,0,9646174.45,16625,381,53,580.507537,25318.043176,182003.29151,0,8602849.16,14647,324,47,587.96293277,26552.00358,183039.34383,0,6393478.85,10656,214,31,601.67944051,29876.069393,206241.25323,0,0.0233288648,0.0323518107
Afinitor Disperz,Everolimus,1,Novartis,4462227.2,8462,183,34,529.72964335,24383.755191,131241.97647,0,6103971.61,10528,263,52,579.89049336,23209.017529,117384.06942,0,9646174.45,16625,381,53,580.507537,25318.043176,182003.29151,0,8602849.16,14647,324,47,587.96293277,26552.00358,183039.34383,0,6393478.85,10656,214,31,601.67944051,29876.069393,206241.25323,0,0.0233288648,0.0323518107
Afrezza,"Insulin Regular, Human",1,Overall,4495446.24,749550,4143,1135,6.0049520734,1085.0702969,3960.7455859,0,7000874.53,977880,5264,1396,7.1774810723,1329.9533682,5014.9531017,0,8007830.06,1036929,5432,1270,7.7031354906,1474.1955191,6305.378,0,10393693.26,1216380,6088,1399,8.4637765043,1707.2426511,7429.3733095,0,12896497.83,1366230,6580,1601,9.3262872143,1959.9540775,8055.2765959,0,0.1019061302,0.1163485435
Afrezza,"Insulin Regular, Human",1,Mannkind Corpor,4495446.24,749550,4143,1135,6.0049520734,1085.0702969,3960.7455859,0,7000874.53,977880,5264,1396,7.1774810723,1329.9533682,5014.9531017,0,8007830.06,1036929,5432,1270,7.7031354906,1474.1955191,6305.378,0,10393693.26,1216380,6088,1399,8.4637765043,1707.2426511,7429.3733095,0,12896497.83,1366230,6580,1601,9.3262872143,1959.9540775,8055.2765959,0,0.1019061302,0.1163485435
Agrylin,Anagrelide HCl,1,Overall,212176.42,26646,224,41,7.9627869099,947.21616071,5175.0346341,0,396277.16,50194,432,206,7.8949109455,917.30824074,1923.675534,0,1931960.65,241430,2376,644,8.0021565257,813.11475168,2999.9388975,0,552597.64,68167,572,123,8.1065272052,966.07979021,4492.6637398,0,336321.52,41160,279,53,8.1710767736,1205.4534767,6345.6890566,0,0.007962666,0.0064762919
Agrylin,Anagrelide HCl,1,Shire US Inc.,212176.42,26646,224,41,7.9627869099,947.21616071,5175.0346341,0,396277.16,50194,432,206,7.8949109455,917.30824074,1923.675534,0,1931960.65,241430,2376,644,8.0021565257,813.11475168,2999.9388975,0,552597.64,68167,572,123,8.1065272052,966.07979021,4492.6637398,0,336321.52,41160,279,53,8.1710767736,1205.4534767,6345.6890566,0,0.007962666,0.0064762919
Aimovig Autoinjector,Erenumab-Aooe,1,Overall,12480615.36,21497,17475,8252,580.5747481,714.19830386,1512.4352109,0,119447008.26,201944.44,169415,36031,591.54120461,705.05568137,3315.1177669,0,206119544.71,327878.52,285011,47870,628.65182602,723.19855974,4305.818774,0,258924035.1,384295,330843,54670,673.76491945,782.61905224,4736.126488,0,302037670.61,412397.334,325457,55228,732.39669327,928.04170938,5468.92284,0,0.0870211139,0.0597954682
Aimovig Autoinjector,Erenumab-Aooe,1,Amgen,12480615.36,21497,17475,8252,580.5747481,714.19830386,1512.4352109,0,119447008.26,201944.44,169415,36031,591.54120461,705.05568137,3315.1177669,0,206119544.71,327878.52,285011,47870,628.65182602,723.19855974,4305.818774,0,258924035.1,384295,330843,54670,673.76491945,782.61905224,4736.126488,0,302037670.61,412397.334,325457,55228,732.39669327,928.04170938,5468.92284,0,0.0870211139,0.0597954682
Airduo Digihaler,Fluticasone Propion/Salmeterol,1,Overall,,,,,,,,,,,,,,,,,19201.39,45,39,33,423.49865641,492.34333333,581.86030303,1,268285.41,692,533,321,389.70689644,503.34973734,835.78009346,0,552626.05,1231.97,1012,551,448.39630221,546.07317194,1002.9510889,0,0.150598838,0.0289754017
Airduo Digihaler,Fluticasone Propion/Salmeterol,1,Teva Specialty,,,,,,,,,,,,,,,,,19201.39,45,39,33,423.49865641,492.34333333,581.86030303,1,268285.41,692,533,321,389.70689644,503.34973734,835.78009346,0,552626.05,1231.97,1012,551,448.39630221,546.07317194,1002.9510889,0,0.150598838,0.0289754017
Airduo Respiclick,Fluticasone Propion/Salmeterol,1,Overall,254968.43,854,771,469,298.49769115,330.69835279,543.64270789,0,270035.48,850.45,779,530,317.51032537,346.6437484,509.50090566,0,255536.92,809,752,415,315.82134775,339.80973404,615.75161446,0,256265.89,767,645,379,335.34441875,397.31145736,676.16329815,0,272494.09,746,665,411,365.36963574,409.76554887,663.00265207,0,0.0895354606,0.051835608
Airduo Respiclick,Fluticasone Propion/Salmeterol,1,Teva Specialty,254968.43,854,771,469,298.49769115,330.69835279,543.64270789,0,270035.48,850.45,779,530,317.51032537,346.6437484,509.50090566,0,255536.92,809,752,415,315.82134775,339.80973404,615.75161446,0,256265.89,767,645,379,335.34441875,397.31145736,676.16329815,0,272494.09,746,665,411,365.36963574,409.76554887,663.00265207,0,0.0895354606,0.051835608
Ajovy Autoinjector,Fremanezumab-Vfrm,1,Overall,,,,,,,,,,,,,,,,,5173840.77,12459.5,6841,2641,415.25268028,756.29889928,1959.0461075,0,27293439.6,63423.5,34263,8321,430.3363832,796.58639349,3280.0672515,0,48455538.83,107434,55495,12141,451.02610747,873.151434,3991.0665374,0,0.048078027,0.0421845212
Ajovy Autoinjector,Fremanezumab-Vfrm,1,Teva USA,,,,,,,,,,,,,,,,,5173840.77,12459.5,6841,2641,415.25268028,756.29889928,1959.0461075,0,27293439.6,63423.5,34263,8321,430.3363832,796.58639349,3280.0672515,0,48455538.83,107434,55495,12141,451.02610747,873.151434,3991.0665374,0,0.048078027,0.0421845212
Ajovy Syringe,Fremanezumab-Vfrm,1,Overall,1033232.41,2656,1498,1199,389.01822666,689.74126168,861.74512927,0,28878501.83,73387.5,42354,9220,393.50709358,681.83646952,3132.1585499,0,33366366.03,80205.5,45106,8449,416.01094725,739.73232009,3949.1497254,0,28482115.37,64608,35526,6912,440.84502492,801.72592946,4120.6764135,0,27006806.12,57576,31320,6154,469.06360497,862.28627458,4388.4962821,0,0.0640102042,0.0478893989
Ajovy Syringe,Fremanezumab-Vfrm,1,Teva USA,1033232.41,2656,1498,1199,389.01822666,689.74126168,861.74512927,0,28878501.83,73387.5,42354,9220,393.50709358,681.83646952,3132.1585499,0,33366366.03,80205.5,45106,8449,416.01094725,739.73232009,3949.1497254,0,28482115.37,64608,35526,6912,440.84502492,801.72592946,4120.6764135,0,27006806.12,57576,31320,6154,469.06360497,862.28627458,4388.4962821,0,0.0640102042,0.0478893989
Ak-Poly-Bac,Bacitracin/Polymyxin B Sulfate,1,Overall,4002.05,878.5,247,199,4.5555492316,16.202631579,20.11080402,0,18099.17,4050.5,1110,918,4.4683792124,16.305558559,19.71587146,0,17092.66,3861,992,784,4.427003367,17.230504032,21.801862245,0,4813.22,1145.5,317,245,4.2018507202,15.183659306,19.645795918,0,7244.46,1746.5,491,425,4.1479874034,14.754501018,17.045788235,0,-0.012818951,-0.023158344
Ak-Poly-Bac,Bacitracin/Polymyxin B Sulfate,1,Akorn Inc.,4002.05,878.5,247,199,4.5555492316,16.202631579,20.11080402,0,18099.17,4050.5,1110,918,4.4683792124,16.305558559,19.71587146,0,17092.66,3861,992,784,4.427003367,17.230504032,21.801862245,0,4813.22,1145.5,317,245,4.2018507202,15.183659306,19.645795918,0,7244.46,1746.5,491,425,4.1479874034,14.754501018,17.045788235,0,-0.012818951,-0.023158344
Aklief,Trifarotene,1,Overall,,,,,,,,,,,,,,,,,51446.95,4005,87,58,12.8456804,591.34425287,887.01637931,0,149786.26,10935,241,151,13.697874714,621.51975104,991.96198675,0,178333.87,12240,269,150,14.569760621,662.95118959,1188.8924667,0,0.0636511813,0.0649952038
Aklief,Trifarotene,1,Galderma Labora,,,,,,,,,,,,,,,,,51446.95,4005,87,58,12.8456804,591.34425287,887.01637931,0,149786.26,10935,241,151,13.697874714,621.51975104,991.96198675,0,178333.87,12240,269,150,14.569760621,662.95118959,1188.8924667,0,0.0636511813,0.0649952038
Akten,Lidocaine HCl/PF,1,Overall,2452.77,94,53,45,26.093297872,46.278679245,54.506,0,6595.63,274,89,66,24.071642336,74.108202247,99.933787879,0,2536.83,106,48,25,23.932358491,52.850625,101.4732,0,2993.63,114,44,34,26.259912281,68.037045455,88.047941176,0,5844.53,224,52,28,26.091651786,112.39480769,208.73321429,0,-0.006407504,-1.5772e-05
Akten,Lidocaine HCl/PF,1,Akorn Inc/Thea,2452.77,94,53,45,26.093297872,46.278679245,54.506,0,6595.63,274,89,66,24.071642336,74.108202247,99.933787879,0,2536.83,106,48,25,23.932358491,52.850625,101.4732,0,2993.63,114,44,34,26.259912281,68.037045455,88.047941176,0,5844.53,224,52,28,26.091651786,112.39480769,208.73321429,0,-0.006407504,-1.5772e-05
Akynzeo,Fosnetupitant/Palonosetron,1,Overall,,,,,,,,,211235.94,378,236,83,558.8252381,895.06754237,2545.0113253,0,355121.25,2398,425,101,509.03398983,835.57941176,3516.0519802,0,228707.06,6422,226,62,38.461830804,1011.9781416,3688.8235484,0,2419510.32,69240,2051,592,34.943823224,1179.6734861,4087.0106757,0,-0.091467502,-0.60308443
Akynzeo,Fosnetupitant/Palonosetron,1,Helsinn Therape,,,,,,,,,211235.94,378,236,83,558.8252381,895.06754237,2545.0113253,0,355121.25,2398,425,101,509.03398983,835.57941176,3516.0519802,0,228707.06,6422,226,62,38.461830804,1011.9781416,3688.8235484,0,2419510.32,69240,2051,592,34.943823224,1179.6734861,4087.0106757,0,-0.091467502,-0.60308443
Akynzeo,Netupitant/Palonosetron HCl,1,Overall,683619.2,1264,612,230,540.83797468,1117.0248366,2972.2573913,0,476884.71,819,545,194,582.27681319,875.01781651,2458.1686082,0,296174.9,478,359,111,619.61276151,824.99972145,2668.2423423,0,398550.92,618,343,100,644.90440129,1161.956035,3985.5092,0,466393.68,670,457,132,696.10997015,1020.5550985,3533.2854545,0,0.0794002472,0.0651301277
Akynzeo,Netupitant/Palonosetron HCl,1,Helsinn Therape,683619.2,1264,612,230,540.83797468,1117.0248366,2972.2573913,0,476884.71,819,545,194,582.27681319,875.01781651,2458.1686082,0,296174.9,478,359,111,619.61276151,824.99972145,2668.2423423,0,398550.92,618,343,100,644.90440129,1161.956035,3985.5092,0,466393.68,670,457,132,696.10997015,1020.5550985,3533.2854545,0,0.0794002472,0.0651301277
Ala-Cort,Hydrocortisone,1,Overall,310.1,1986,66,57,0.1567259208,4.6984848485,5.4403508772,0,293.84,1767.2,48,41,0.166690522,6.1216666667,7.1668292683,0,4117.78,18037.2,502,443,0.2282566059,8.202749004,9.295214447,0,14670.12,34166.4,987,834,0.4293310596,14.863343465,17.590071942,0,15001.68,33881.2,964,798,0.4427729832,15.561908714,18.799097744,0,0.0313089943,0.2964628329
Ala-Cort,Hydrocortisone,1,Crown Laborator,310.1,1986,66,57,0.1567259208,4.6984848485,5.4403508772,0,293.84,1767.2,48,41,0.166690522,6.1216666667,7.1668292683,0,4117.78,18037.2,502,443,0.2282566059,8.202749004,9.295214447,0,14670.12,34166.4,987,834,0.4293310596,14.863343465,17.590071942,0,15001.68,33881.2,964,798,0.4427729832,15.561908714,18.799097744,0,0.0313089943,0.2964628329
Ala-Scalp,Hydrocortisone,1,Overall,,,,188,,,,,,,,198,,,,,,,,223,,,,,54500.1,3640.4,94,166,14.97090979,579.78829787,328.31385542,0,173864.06,11425.6,333,246,15.217061686,522.11429429,706.76447154,0,0.0164420132,0.0164420132
Ala-Scalp,Hydrocortisone,1,"Derm Ventures,",,,,,,,,,,,,,,,,,,,,,,,,,54500.1,3640.4,94,73,14.97090979,579.78829787,746.57671233,0,173864.06,11425.6,333,246,15.217061686,522.11429429,706.76447154,0,0.0164420132,0.0164420132
Albendazole,Albendazole,9,Overall,1012105.88,6208,668,877,163.03251933,1515.1285629,1154.0545952,0,7837948.05,53979,4400,4573,145.99974869,1781.3518295,1713.9619615,0,11263921.75,87774,6774,5474,128.44840651,1662.8169102,2057.713144,0,9390282.9,104909,8363,5864,89.730006219,1122.8366495,1601.3442872,0,9993831.32,138562,8224,5813,69.220533552,1215.2032247,1719.2209393,0,-0.22856872,-0.19278323
Albendazole,Albendazole,1,Novadoz Pharmac,,,,,,,,,,,,,,,,,,,,,,,,,702609.74,9771,648,531,71.9076594,1084.2742901,1323.1821846,0,1548201.89,24939,1197,920,62.079549701,1293.401746,1682.8281413,0,-0.136676813,-0.136676813
Albendazole,Albendazole,1,Northstar Rx Ll,,,,,,,,,237744.17,1691,212,171,140.59383205,1121.4347642,1390.3167836,0,1090376.42,9068,755,600,120.24442214,1444.2071788,1817.2940333,0,757679.02,9619,637,495,78.769000936,1189.449011,1530.6646869,0,275157.24,4231,242,199,65.03361853,1137.0133884,1382.6996985,0,-0.174375481,-0.22662425
Albendazole,Albendazole,1,"Cipla USA, Inc.",1012105.88,6208,668,511,163.03251933,1515.1285629,1980.6377299,0,4081412.19,27330,2462,1915,149.33817014,1657.7628716,2131.2857389,0,2938448.06,22390,1926,1459,131.23930594,1525.6739668,2014.0151199,0,2438920.49,24387,1519,1149,100.00904129,1605.6092758,2122.6462054,0,936258.67,13752,920,696,68.081636853,1017.6724674,1345.1992385,0,-0.319245181,-0.196124232
Albendazole,Albendazole,1,Dr.Reddy'S Lab,,,,,,,,,,,,,,,,,,,,,,,,,577871.97,10968,1014,769,52.68708698,569.89346154,751.4589987,0,2030508.44,42134,3049,2260,48.191684625,665.95881929,898.45506195,0,-0.085322659,-0.085322659
Albendazole,Albendazole,1,Camber Pharmace,,,,,,,,,917670.39,6491,460,368,141.37581112,1994.9356304,2493.669538,0,2660798.26,18967,955,751,140.28566774,2786.1761885,3543.007004,0,2394423.98,24402,1993,1517,98.12408737,1201.4169493,1578.3941859,0,4703571.07,48675,2303,1651,96.632174011,2042.3669431,2848.9225136,0,-0.015204354,-0.11912244
